;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
77;3,98e-09;3,57e-08;2,79e-09;8,7e-11;2,55e-11;6,26e-11;1,17e-10;1,64e-10;-4,24e-12;-3,71e-11;1,46e-10;5,4e-10;1,08e-10;2,55e-10;1,48e-10;6,28e-09;4,28e-08;1,71e-07;5,31e-09;9,24e-10;2,34e-10;1,62e-10;7e-11;0,0;1,59e-11;2,15e-10;1,22e-10;4,38e-09;5,25e-10;6,1e-10;7,64e-11;6,67e-09;8,12e-10;1,94e-10;1,48e-11;2,46e-10;-1,1e-10;6,68e-11;-9,33e-11;1,19e-10;1,7e-11;2,11e-10;6,36e-12;5,85e-09;5,46e-10;9,76e-11;3,29e-11;-9,44e-11;-6,36e-12;1,38e-11;9,44e-11;-1,33e-10;1,48e-11;9,54e-11;4,03e-11;1,91e-11;-8,8e-11;-9,12e-11;-5,94e-11;5,73e-11;1,38e-11;1,7e-10;-1,34e-10;1,01e-10;9,44e-11
78;3,97e-09;3,52e-08;2,6e-09;1,94e-10;8,8e-11;-6,47e-11;1,09e-10;2,44e-11;4,35e-11;1,17e-10;2,23e-11;4,43e-10;-7,32e-11;2,11e-10;1,83e-10;5,9e-09;4,31e-08;1,68e-07;5,11e-09;7,26e-10;2,33e-10;-3,39e-11;9,23e-11;5,09e-11;4,67e-11;4,56e-11;1,75e-10;4,27e-09;5,47e-10;2,97e-10;7,53e-11;6,92e-09;7,12e-10;1,43e-10;1,4e-10;-2,97e-11;-1,79e-10;-1,31e-10;-1,45e-10;4,24e-11;-4,67e-11;-1,27e-11;-2,12e-12;6,17e-09;7,08e-10;8,27e-11;3,08e-11;2,65e-11;2,44e-11;-1,83e-10;-4,24e-11;-3,61e-11;-4,88e-11;-2,7e-10;-1,23e-10;-8,48e-12;-1,1e-10;-1,81e-10;-1,9e-10;-5,2e-11;-1,29e-10;-7,32e-11;-6,79e-11;-2,55e-11;-5,94e-11
79;3,8e-09;3,52e-08;2,89e-09;4,99e-10;3,92e-10;2,51e-10;1,97e-10;1,54e-10;1,41e-10;2,23e-10;3,57e-10;7,84e-10;1,96e-10;6,47e-10;4,23e-10;6,13e-09;4,2e-08;1,66e-07;5,32e-09;8,65e-10;4,41e-10;3,59e-10;2,13e-10;3,44e-10;2,59e-10;2,78e-10;3,26e-10;4,31e-09;1,1e-09;7,17e-10;3,17e-10;6,98e-09;1,09e-09;2,96e-10;3,96e-10;2,62e-10;2,88e-10;2,96e-10;2,31e-10;3,4e-10;3,3e-10;3,36e-10;2,91e-10;6,5e-09;9,45e-10;2,58e-10;2,8e-10;3,51e-10;2,65e-10;2,63e-10;2,84e-10;3,52e-10;2,86e-10;3,7e-10;2,71e-10;2,81e-10;2,33e-10;2,78e-10;4,22e-10;2,18e-10;2,49e-10;3,76e-10;3,33e-10;2,4e-10;3,76e-10
80;4,18e-09;3,5e-08;2,86e-09;4,41e-10;3,44e-10;3,27e-10;2,71e-10;3,64e-10;4,05e-10;3,48e-10;2,43e-10;1,08e-09;4,8e-10;5,1e-10;6,7e-10;6,26e-09;4,26e-08;1,66e-07;5,28e-09;9,09e-10;4e-10;3,36e-10;3,3e-10;3,84e-10;3,09e-10;3,12e-10;4,19e-10;4,37e-09;1,01e-09;7,97e-10;2,09e-10;6,86e-09;9,43e-10;3,19e-10;2e-10;1,79e-10;3,53e-10;1,86e-10;3,09e-10;2,73e-10;1,36e-10;1,87e-10;3,86e-10;6,46e-09;9,81e-10;2,65e-10;2,43e-10;3,55e-10;2,08e-10;1,4e-10;1,95e-10;3,3e-10;1,61e-10;2,7e-10;2,63e-10;2,35e-10;1,63e-10;3,76e-10;4,06e-10;3,29e-10;1,98e-10;2,24e-10;1,94e-10;1,99e-10;9,12e-11
81;3,83e-09;3,49e-08;3,12e-09;1,07e-10;3,05e-10;2,05e-10;2,01e-10;8,59e-11;1,03e-10;1,37e-10;9,44e-11;6,27e-10;3,82e-11;3,54e-10;3,5e-10;5,7e-09;4,15e-08;1,65e-07;5,52e-09;9,22e-10;3,55e-10;4,01e-10;1,51e-10;1,81e-10;1,78e-10;1,52e-10;1,52e-10;4,49e-09;8,17e-10;5,37e-10;2,11e-10;6,81e-09;8,05e-10;8,38e-11;2,21e-10;2,22e-10;2,96e-10;6,47e-11;1,07e-10;2,08e-10;1,05e-10;1,22e-10;1,44e-10;6,31e-09;8,42e-10;1,52e-10;2,15e-10;1,33e-10;9,97e-11;5,3e-12;4,88e-11;3,29e-11;2,12e-12;1,68e-10;3,57e-10;1,1e-10;5,62e-11;1,28e-10;1,02e-10;9,23e-11;9,54e-11;1,48e-10;1,7e-10;6,79e-11;1,01e-10
82;4,19e-09;3,45e-08;2,45e-09;2,69e-10;2,15e-10;-9,12e-11;1,4e-10;6,36e-12;1,06e-11;7,42e-11;4,67e-11;6,96e-10;2,52e-10;2,78e-10;3,55e-10;5,98e-09;4,19e-08;1,64e-07;5,24e-09;6,19e-10;3,65e-10;2,97e-10;3,17e-10;-6,79e-11;1,33e-10;5,62e-11;2,6e-10;4,13e-09;8,48e-10;4,54e-10;3,39e-11;6,54e-09;1e-09;1,83e-10;1,27e-11;-6,36e-12;2,43e-10;1,19e-10;1,28e-10;7,53e-11;1,15e-10;2,06e-10;1,48e-10;6,34e-09;9,61e-10;1,73e-10;8,06e-11;1,45e-10;-5,94e-11;9,12e-11;8,7e-11;5,94e-11;1,11e-10;2,68e-10;3,68e-10;3,61e-11;8,06e-11;1,74e-10;2,65e-10;2,25e-10;1,29e-10;2,15e-10;1,38e-11;2,09e-10;3,45e-10
83;3,91e-09;3,42e-08;2,51e-09;2,31e-10;5,83e-11;1,41e-10;9,01e-11;5,62e-11;-1,48e-11;5,41e-11;1,21e-10;7,23e-10;7,42e-12;2,87e-10;7e-11;5,86e-09;4,13e-08;1,65e-07;5,24e-09;6e-10;3,51e-10;2,46e-10;1,42e-10;1,58e-10;8,48e-12;8,48e-11;6,26e-11;4,08e-09;4,86e-10;6,25e-10;1,96e-10;6,64e-09;7,53e-10;1,94e-10;-4,98e-11;8,7e-11;5,3e-11;7,85e-11;4,03e-11;-5,41e-11;1,57e-10;1,27e-10;1,82e-10;5,99e-09;9,08e-10;6,26e-11;3,61e-11;7,85e-11;5,3e-12;9,44e-11;1,17e-10;9,86e-11;-3,18e-12;-2,12e-12;1,27e-11;7,32e-11;2,12e-11;1,06e-12;4,56e-11;-8,8e-11;9,44e-11;9,97e-11;-4,24e-12;9,54e-12;-7,74e-11
84;4,08e-09;3,4e-08;2,74e-09;3,18e-10;-4,45e-11;-5,73e-11;1,27e-10;6,89e-11;3,08e-11;1,38e-10;8,27e-11;6,3e-10;7,64e-11;2,59e-10;1,87e-10;5,65e-09;4,11e-08;1,62e-07;5,01e-09;7e-10;3,97e-10;2,99e-10;3,58e-10;-1,27e-11;3,71e-11;1,34e-10;1,7e-10;3,92e-09;6,51e-10;4,08e-10;2,11e-10;6,5e-09;8,78e-10;1,31e-10;-4,45e-11;1,89e-10;3,82e-11;1,7e-11;6,04e-11;3,08e-11;-1,59e-11;-5,3e-11;2,74e-10;6,02e-09;7,53e-10;7,53e-11;-1,17e-10;-1,64e-10;-2,31e-10;-7,64e-11;-2,23e-11;-2,55e-11;4,45e-11;5,3e-11;-7,95e-11;-6,68e-11;-5,73e-11;-2,97e-11;-4,24e-11;5,62e-11;3,18e-11;-6,36e-12;-8,48e-11;1,27e-11;-6,15e-11
85;4,35e-09;3,42e-08;2,67e-09;4,2e-10;2,31e-10;2,42e-10;1,81e-10;1,72e-10;2,2e-10;2,17e-10;7,64e-11;5,48e-10;2,99e-10;4,83e-10;4,67e-10;6,02e-09;4,15e-08;1,62e-07;5,43e-09;7,42e-10;5,07e-10;2,97e-10;3,26e-10;2,63e-10;1,3e-10;3,08e-10;3,01e-10;4,08e-09;8,05e-10;6,09e-10;4,1e-10;6,63e-09;8,49e-10;3,55e-10;1,58e-10;1,75e-10;2,36e-10;2,62e-10;2,78e-10;2,49e-10;2,45e-10;2,14e-10;3,52e-10;5,99e-09;8,39e-10;2,87e-10;7,1e-11;3,64e-10;2,73e-10;8,48e-11;2,26e-10;1,24e-10;1,36e-10;2,39e-10;1,18e-10;3,23e-10;5,94e-11;1,56e-10;3,53e-10;1,89e-10;1,74e-10;1,52e-10;4,17e-10;2,65e-11;1,46e-10
86;3,98e-09;3,38e-08;2,64e-09;1,66e-10;-8,38e-11;1,99e-10;2,74e-10;1,98e-10;1,74e-10;9,54e-11;1,17e-11;5,94e-10;-7,53e-11;3,33e-10;4,01e-10;5,97e-09;4,08e-08;1,61e-07;5,13e-09;6,26e-10;8,27e-11;2,12e-12;4,77e-11;1,06e-10;6,47e-11;-1,39e-10;7e-11;3,91e-09;5,2e-10;2,95e-10;2,28e-10;6,6e-09;9,19e-10;1,75e-10;1,64e-10;2,33e-11;-3,18e-12;-1,27e-10;-3,61e-11;6,26e-11;4,88e-11;3,92e-11;1,57e-10;5,54e-09;5,23e-10;8,06e-11;7,53e-11;1,76e-10;-4,24e-12;6,15e-11;4,24e-11;-1,38e-10;4,77e-11;-5,41e-11;4,35e-11;1,33e-10;-3,18e-11;5,09e-11;3,39e-11;1,13e-10;1,76e-10;5,62e-11;7,42e-11;9,44e-11;9,97e-11
87;3,62e-09;3,42e-08;2,55e-09;2,86e-10;1,35e-10;1,37e-10;-1,38e-11;-3,71e-11;-9,97e-11;9,76e-11;2,12e-12;4,98e-10;1,81e-10;3,29e-10;2,33e-10;5,72e-09;4,03e-08;1,59e-07;5,12e-09;7,25e-10;3,53e-10;1,94e-10;-8,17e-11;1,58e-10;2,23e-11;2,16e-10;1,65e-10;4,01e-09;3,98e-10;3,3e-10;8,17e-11;6,41e-09;9,15e-10;1,03e-10;-4,56e-11;-2,97e-11;8,59e-11;1,71e-10;1,06e-11;7,42e-12;6,89e-11;-2,12e-12;1,2e-10;5,54e-09;6,59e-10;1,79e-10;1,29e-10;2,44e-10;-8,59e-11;7,42e-11;1,71e-10;5,3e-12;5,3e-11;-1,91e-11;1,71e-10;1,21e-10;1,07e-10;5,51e-11;5,83e-11;3,29e-11;7,64e-11;-1,71e-10;-9,76e-11;1,06e-10;1,36e-10
88;3,83e-09;3,43e-08;2,57e-09;4,33e-10;4,98e-11;1,46e-10;2,4e-10;1,55e-10;1,63e-10;1,27e-10;3,61e-11;5,02e-10;9,33e-11;4,34e-10;3,94e-10;5,57e-09;4,09e-08;1,6e-07;5,28e-09;6,15e-10;2,87e-10;2,53e-10;2,52e-10;1,52e-10;3,92e-11;1,74e-10;2,77e-10;3,87e-09;6,39e-10;5,02e-10;1,17e-11;6,49e-09;9,11e-10;3,05e-10;2,94e-10;1,37e-10;1,1e-10;-6,36e-11;2,4e-10;1,33e-10;-3,08e-11;4,88e-11;1,63e-10;5,82e-09;1,01e-09;2,01e-11;5,94e-11;2,11e-10;1,06e-10;1,06e-11;1,27e-11;1,23e-10;7,1e-11;-4,98e-11;-2,44e-11;1,25e-10;8,38e-11;8,17e-11;-1,48e-11;7,21e-11;-2,12e-11;2,23e-11;1,11e-10;1,89e-10;2,12e-11
89;3,7e-09;3,4e-08;2,5e-09;3,32e-10;1,51e-10;6,04e-11;1,66e-10;1,35e-10;1,47e-10;1,87e-10;1,45e-10;6,25e-10;1,48e-10;4,48e-10;4,69e-10;5,45e-09;4,06e-08;1,59e-07;5,31e-09;8,47e-10;4,48e-10;2,36e-10;1,27e-11;2,33e-10;1,48e-10;-7,21e-11;1,66e-10;4,14e-09;6,85e-10;7,47e-10;2,69e-10;6,74e-09;9,34e-10;2,04e-10;1,56e-10;7,21e-11;1,5e-10;1,7e-11;1,03e-10;2,77e-10;2,09e-10;1,76e-10;1,34e-10;5,86e-09;7,45e-10;9,23e-11;1,1e-10;-5,09e-11;8,8e-11;7,42e-11;3,08e-11;-2,97e-11;1,35e-10;3,18e-11;1,5e-10;-5,94e-11;9,01e-11;6,47e-11;-1,06e-12;1,39e-10;1,59e-10;-9,54e-12;1,87e-10;2,65e-11;1,06e-11
90;3,82e-09;3,32e-08;2,46e-09;9,44e-11;1,17e-11;-4,14e-11;2,44e-11;-3,61e-11;-7,42e-11;1,27e-10;-2,85e-10;3,33e-10;3,5e-11;2,79e-10;2,84e-10;5,59e-09;3,98e-08;1,57e-07;5,07e-09;6,34e-10;1,31e-10;-5,83e-11;1,33e-10;4,35e-11;-1,52e-10;5,3e-12;-6,36e-12;3,89e-09;5,21e-10;3,83e-10;1,15e-10;6,34e-09;7,99e-10;2,33e-10;2,23e-11;1,8e-11;9,01e-11;2,46e-10;1,03e-10;1,43e-10;-6,36e-11;-2,23e-11;-3,71e-11;5,54e-09;6,14e-10;1,15e-10;1,31e-10;6,15e-11;1,18e-10;1,05e-10;-4,24e-12;-1,8e-11;1,8e-11;1,09e-10;6,15e-11;-9,54e-12;-1,11e-10;-6,15e-11;-1,06e-12;-2,76e-11;2,86e-11;-3,08e-11;9,54e-12;-1,27e-11;1,05e-10
91;3,64e-09;3,35e-08;2,7e-09;2,88e-10;3,58e-10;7,1e-11;4,24e-12;2,44e-11;2,67e-10;1,11e-10;-6,89e-11;4,94e-10;1,45e-10;3,06e-10;2,93e-10;5,38e-09;3,95e-08;1,56e-07;4,86e-09;6,08e-10;3,37e-10;1,17e-11;1,63e-10;1,17e-11;5,3e-11;-4,24e-11;8,59e-11;3,82e-09;5,25e-10;3,67e-10;1,42e-10;6,86e-09;9,61e-10;2,21e-10;1,09e-10;1,23e-10;2,86e-10;1,83e-10;4,45e-11;9,54e-11;8,27e-11;1,22e-10;1,41e-10;5,59e-09;7,95e-10;3,18e-12;8,8e-11;-7,95e-11;-6,68e-11;2,86e-11;1,45e-10;1,66e-10;1,28e-10;-5,2e-11;7,21e-11;1,59e-11;5,51e-11;2,68e-10;5,83e-11;-7,42e-12;1,35e-10;2,44e-11;1,33e-10;1,29e-10;1,73e-10
