;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;1,09E-09;9,80E-09;7,15E-10;-1,06E-10;-1,30E-10;-2,52E-10;-2,22E-10;-1,04E-10;-1,81E-10;-1,66E-10;-3,18E-10;5,15E-08;2,89E-09;1,94E-07;5,21E-09;7,49E-08;6,12E-09;2,10E-08;1,86E-09;7,65E-09;9,12E-10;4,54E-09;3,11E-10;-8,27E-11;-5,51E-11;-1,10E-10;7,22E-09;2,63E-06;1,87E-08;2,24E-09;5,07E-10;1,97E-08;1,92E-09;1,27E-11;-2,76E-10;1,52E-10;-3,14E-10;-2,63E-10;6,45E-10;1,38E-07;4,75E-09;3,26E-10;5,47E-09;8,46E-07;9,76E-09;3,15E-09;6,98E-10;3,13E-10;-1,03E-10;-2,23E-11;-1,38E-10;-2,10E-10;-2,06E-10;-2,45E-10;-1,45E-10;-1,22E-10;-2,15E-10;-1,47E-10;-2,38E-10;-1,59E-10;-2,97E-11;-2,49E-10;-3,18E-11;-1,48E-10;-2,44E-10;;;;;1,09E-09;9,80E-09;7,15E-10;-1,06E-10;-1,30E-10;-2,52E-10;-2,22E-10;-1,04E-10;-1,81E-10;-1,66E-10;-3,18E-10;5,15E-08;2,89E-09;1,94E-07;5,21E-09;7,49E-08;6,12E-09;2,10E-08;1,86E-09;7,65E-09;9,12E-10;4,54E-09;3,11E-10;-8,27E-11;-5,51E-11;-1,10E-10;7,22E-09;2,63E-06;1,87E-08;2,24E-09;5,07E-10;1,97E-08;1,92E-09;1,27E-11;-2,76E-10;1,52E-10;-3,14E-10;-2,63E-10;6,45E-10;1,38E-07;4,75E-09;3,26E-10;5,47E-09;8,46E-07;9,76E-09;3,15E-09;6,98E-10;3,13E-10;-1,03E-10;-2,23E-11;-1,38E-10;-2,10E-10;-2,06E-10;-2,45E-10;-1,45E-10;-1,22E-10;-2,15E-10;-1,47E-10;-2,38E-10;-1,59E-10;-2,97E-11;-2,49E-10;-3,18E-11;-1,48E-10;-2,44E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;1,24E-09;9,74E-09;8,62E-10;-1,23E-10;-8,70E-11;-7,21E-11;-2,44E-10;-2,34E-10;-2,10E-10;-3,91E-10;-1,42E-10;4,99E-08;3,38E-09;1,97E-07;5,35E-09;7,34E-08;6,18E-09;2,12E-08;1,58E-09;7,54E-09;8,38E-10;4,38E-09;5,13E-10;-9,97E-11;-2,87E-10;-6,79E-11;6,78E-09;2,71E-06;1,91E-08;2,69E-09;5,14E-10;1,98E-08;1,68E-09;7,42E-11;-8,59E-11;1,36E-10;-9,44E-11;-3,39E-11;5,54E-10;1,34E-07;4,89E-09;3,36E-10;4,77E-09;8,18E-07;9,29E-09;3,08E-09;6,66E-10;3,29E-11;-1,78E-10;-8,70E-11;-1,69E-10;-5,09E-11;-1,43E-10;-1,75E-10;-1,91E-11;-1,45E-10;-1,28E-10;-2,16E-10;-1,66E-10;-1,22E-10;-1,86E-10;-1,52E-10;-9,01E-11;-2,98E-10;-2,39E-10;;;;;1,24E-09;9,74E-09;8,62E-10;-1,23E-10;-8,70E-11;-7,21E-11;-2,44E-10;-2,34E-10;-2,10E-10;-3,91E-10;-1,42E-10;4,99E-08;3,38E-09;1,97E-07;5,35E-09;7,34E-08;6,18E-09;2,12E-08;1,58E-09;7,54E-09;8,38E-10;4,38E-09;5,13E-10;-9,97E-11;-2,87E-10;-6,79E-11;6,78E-09;2,71E-06;1,91E-08;2,69E-09;5,14E-10;1,98E-08;1,68E-09;7,42E-11;-8,59E-11;1,36E-10;-9,44E-11;-3,39E-11;5,54E-10;1,34E-07;4,89E-09;3,36E-10;4,77E-09;8,18E-07;9,29E-09;3,08E-09;6,66E-10;3,29E-11;-1,78E-10;-8,70E-11;-1,69E-10;-5,09E-11;-1,43E-10;-1,75E-10;-1,91E-11;-1,45E-10;-1,28E-10;-2,16E-10;-1,66E-10;-1,22E-10;-1,86E-10;-1,52E-10;-9,01E-11;-2,98E-10;-2,39E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;1,21E-09;9,80E-09;9,16E-10;-1,48E-10;-1,82E-10;-2,58E-10;-3,63E-10;-6,36E-12;-1,91E-10;-2,20E-10;-1,16E-10;4,77E-08;3,27E-09;1,98E-07;5,42E-09;7,12E-08;6,16E-09;2,11E-08;1,93E-09;7,45E-09;7,22E-10;4,26E-09;4,03E-10;-1,53E-10;-2,47E-10;-8,91E-11;6,54E-09;2,72E-06;1,90E-08;2,39E-09;5,58E-10;1,95E-08;1,90E-09;3,71E-11;3,61E-11;2,60E-10;-2,00E-10;-9,86E-11;6,27E-10;1,32E-07;4,83E-09;4,33E-10;4,54E-09;7,86E-07;9,05E-09;3,16E-09;8,21E-10;-2,33E-11;8,48E-12;-1,38E-10;-8,91E-11;1,59E-11;1,38E-11;-1,74E-10;-2,80E-10;-1,34E-10;-1,20E-10;-2,45E-10;-1,93E-10;-3,88E-10;-2,18E-10;-1,86E-10;-1,98E-10;-1,87E-10;-2,62E-10;;;;;1,21E-09;9,80E-09;9,16E-10;-1,48E-10;-1,82E-10;-2,58E-10;-3,63E-10;-6,36E-12;-1,91E-10;-2,20E-10;-1,16E-10;4,77E-08;3,27E-09;1,98E-07;5,42E-09;7,12E-08;6,16E-09;2,11E-08;1,93E-09;7,45E-09;7,22E-10;4,26E-09;4,03E-10;-1,53E-10;-2,47E-10;-8,91E-11;6,54E-09;2,72E-06;1,90E-08;2,39E-09;5,58E-10;1,95E-08;1,90E-09;3,71E-11;3,61E-11;2,60E-10;-2,00E-10;-9,86E-11;6,27E-10;1,32E-07;4,83E-09;4,33E-10;4,54E-09;7,86E-07;9,05E-09;3,16E-09;8,21E-10;-2,33E-11;8,48E-12;-1,38E-10;-8,91E-11;1,59E-11;1,38E-11;-1,74E-10;-2,80E-10;-1,34E-10;-1,20E-10;-2,45E-10;-1,93E-10;-3,88E-10;-2,18E-10;-1,86E-10;-1,98E-10;-1,87E-10;-2,62E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;1,00E-09;9,87E-09;9,42E-10;-3,18E-11;-1,23E-10;-2,25E-10;-1,66E-10;-2,32E-10;-1,62E-10;-1,27E-10;-1,31E-10;4,62E-08;2,69E-09;1,99E-07;5,73E-09;6,82E-08;6,42E-09;2,14E-08;1,78E-09;7,36E-09;4,54E-10;4,27E-09;3,04E-10;1,27E-10;-1,13E-10;4,88E-11;7,05E-09;2,69E-06;1,93E-08;2,85E-09;4,54E-10;1,98E-08;1,71E-09;7,42E-11;4,35E-11;1,59E-10;2,12E-11;-1,68E-10;4,42E-10;1,28E-07;4,90E-09;3,12E-10;4,64E-09;7,69E-07;8,75E-09;3,14E-09;5,44E-10;-5,30E-12;-3,18E-12;-3,51E-10;-3,44E-10;-2,52E-10;-2,78E-10;-2,53E-10;-2,45E-10;-2,25E-10;-3,57E-10;-2,97E-10;-2,70E-10;-2,00E-10;-1,01E-10;-2,51E-10;-2,20E-10;-1,93E-10;-3,36E-10;;;;;1,00E-09;9,87E-09;9,42E-10;-3,18E-11;-1,23E-10;-2,25E-10;-1,66E-10;-2,32E-10;-1,62E-10;-1,27E-10;-1,31E-10;4,62E-08;2,69E-09;1,99E-07;5,73E-09;6,82E-08;6,42E-09;2,14E-08;1,78E-09;7,36E-09;4,54E-10;4,27E-09;3,04E-10;1,27E-10;-1,13E-10;4,88E-11;7,05E-09;2,69E-06;1,93E-08;2,85E-09;4,54E-10;1,98E-08;1,71E-09;7,42E-11;4,35E-11;1,59E-10;2,12E-11;-1,68E-10;4,42E-10;1,28E-07;4,90E-09;3,12E-10;4,64E-09;7,69E-07;8,75E-09;3,14E-09;5,44E-10;-5,30E-12;-3,18E-12;-3,51E-10;-3,44E-10;-2,52E-10;-2,78E-10;-2,53E-10;-2,45E-10;-2,25E-10;-3,57E-10;-2,97E-10;-2,70E-10;-2,00E-10;-1,01E-10;-2,51E-10;-2,20E-10;-1,93E-10;-3,36E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;1,62E-09;9,82E-09;1,26E-09;4,77E-11;1,64E-10;-2,65E-11;6,79E-11;1,70E-10;1,83E-10;-4,35E-11;7,32E-11;4,58E-08;3,26E-09;2,03E-07;5,55E-09;6,83E-08;6,55E-09;2,17E-08;2,27E-09;7,11E-09;1,07E-09;4,29E-09;7,31E-10;1,01E-10;9,44E-11;5,09E-11;6,46E-09;2,73E-06;1,94E-08;3,07E-09;7,12E-10;1,95E-08;1,92E-09;2,97E-10;2,12E-11;3,34E-10;5,20E-11;1,13E-10;5,21E-10;1,27E-07;5,03E-09;5,39E-10;4,54E-09;7,57E-07;9,05E-09;2,88E-09;1,02E-09;2,42E-10;1,50E-10;2,46E-10;-2,12E-11;-1,06E-10;-2,12E-11;9,54E-11;8,70E-11;1,06E-12;-4,67E-11;3,08E-11;1,52E-10;-5,09E-11;-1,17E-11;1,35E-10;-5,30E-11;-7,32E-11;-1,31E-10;;;;;1,62E-09;9,82E-09;1,26E-09;4,77E-11;1,64E-10;-2,65E-11;6,79E-11;1,70E-10;1,83E-10;-4,35E-11;7,32E-11;4,58E-08;3,26E-09;2,03E-07;5,55E-09;6,83E-08;6,55E-09;2,17E-08;2,27E-09;7,11E-09;1,07E-09;4,29E-09;7,31E-10;1,01E-10;9,44E-11;5,09E-11;6,46E-09;2,73E-06;1,94E-08;3,07E-09;7,12E-10;1,95E-08;1,92E-09;2,97E-10;2,12E-11;3,34E-10;5,20E-11;1,13E-10;5,21E-10;1,27E-07;5,03E-09;5,39E-10;4,54E-09;7,57E-07;9,05E-09;2,88E-09;1,02E-09;2,42E-10;1,50E-10;2,46E-10;-2,12E-11;-1,06E-10;-2,12E-11;9,54E-11;8,70E-11;1,06E-12;-4,67E-11;3,08E-11;1,52E-10;-5,09E-11;-1,17E-11;1,35E-10;-5,30E-11;-7,32E-11;-1,31E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;1,20E-09;9,52E-09;9,83E-10;-1,15E-10;-1,17E-10;-3,82E-11;-1,77E-10;-2,05E-10;-1,81E-10;-3,01E-10;-1,09E-10;4,43E-08;2,71E-09;2,06E-07;5,76E-09;6,70E-08;6,13E-09;2,13E-08;1,82E-09;7,08E-09;5,91E-10;4,04E-09;5,73E-10;5,30E-12;-2,31E-10;-1,03E-10;6,49E-09;2,74E-06;1,96E-08;2,26E-09;6,90E-10;1,93E-08;1,80E-09;2,55E-11;-1,90E-10;8,59E-11;-3,24E-10;-1,70E-10;3,98E-10;1,25E-07;4,73E-09;1,90E-10;4,28E-09;7,40E-07;8,63E-09;2,97E-09;5,51E-10;-8,70E-11;-4,56E-11;-1,66E-10;-2,13E-10;-1,90E-10;-1,17E-10;-1,43E-10;-1,97E-10;-2,95E-10;-2,86E-10;-3,11E-10;-3,65E-10;-3,91E-10;-2,45E-10;-2,00E-10;-3,85E-10;-3,19E-10;-2,41E-10;;;;;1,20E-09;9,52E-09;9,83E-10;-1,15E-10;-1,17E-10;-3,82E-11;-1,77E-10;-2,05E-10;-1,81E-10;-3,01E-10;-1,09E-10;4,43E-08;2,71E-09;2,06E-07;5,76E-09;6,70E-08;6,13E-09;2,13E-08;1,82E-09;7,08E-09;5,91E-10;4,04E-09;5,73E-10;5,30E-12;-2,31E-10;-1,03E-10;6,49E-09;2,74E-06;1,96E-08;2,26E-09;6,90E-10;1,93E-08;1,80E-09;2,55E-11;-1,90E-10;8,59E-11;-3,24E-10;-1,70E-10;3,98E-10;1,25E-07;4,73E-09;1,90E-10;4,28E-09;7,40E-07;8,63E-09;2,97E-09;5,51E-10;-8,70E-11;-4,56E-11;-1,66E-10;-2,13E-10;-1,90E-10;-1,17E-10;-1,43E-10;-1,97E-10;-2,95E-10;-2,86E-10;-3,11E-10;-3,65E-10;-3,91E-10;-2,45E-10;-2,00E-10;-3,85E-10;-3,19E-10;-2,41E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;1,29E-09;9,73E-09;9,68E-10;1,80E-11;-2,65E-11;4,24E-12;-1,48E-11;-1,68E-10;-7,42E-11;-2,12E-11;1,41E-10;4,38E-08;2,59E-09;2,03E-07;5,94E-09;6,52E-08;6,16E-09;2,12E-08;1,99E-09;7,12E-09;7,64E-10;3,44E-09;5,11E-10;-9,12E-11;-1,40E-10;-4,56E-11;7,65E-09;2,70E-06;1,95E-08;2,70E-09;4,72E-10;1,94E-08;1,84E-09;3,18E-10;-3,18E-12;1,91E-10;-8,91E-11;-7,32E-11;4,81E-10;1,26E-07;4,53E-09;3,79E-10;4,08E-09;7,35E-07;8,87E-09;2,88E-09;4,99E-10;1,81E-10;-1,70E-11;-1,43E-10;-2,88E-10;7,42E-12;-8,59E-11;-2,76E-10;-1,22E-10;-1,72E-10;-2,67E-10;-2,42E-10;-1,46E-10;-2,76E-10;-1,23E-10;-1,64E-10;-1,71E-10;-3,41E-10;-1,33E-10;;;;;1,29E-09;9,73E-09;9,68E-10;1,80E-11;-2,65E-11;4,24E-12;-1,48E-11;-1,68E-10;-7,42E-11;-2,12E-11;1,41E-10;4,38E-08;2,59E-09;2,03E-07;5,94E-09;6,52E-08;6,16E-09;2,12E-08;1,99E-09;7,12E-09;7,64E-10;3,44E-09;5,11E-10;-9,12E-11;-1,40E-10;-4,56E-11;7,65E-09;2,70E-06;1,95E-08;2,70E-09;4,72E-10;1,94E-08;1,84E-09;3,18E-10;-3,18E-12;1,91E-10;-8,91E-11;-7,32E-11;4,81E-10;1,26E-07;4,53E-09;3,79E-10;4,08E-09;7,35E-07;8,87E-09;2,88E-09;4,99E-10;1,81E-10;-1,70E-11;-1,43E-10;-2,88E-10;7,42E-12;-8,59E-11;-2,76E-10;-1,22E-10;-1,72E-10;-2,67E-10;-2,42E-10;-1,46E-10;-2,76E-10;-1,23E-10;-1,64E-10;-1,71E-10;-3,41E-10;-1,33E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;1,14E-09;1,00E-08;1,19E-09;-1,63E-10;-1,48E-10;-7,64E-11;-1,50E-10;-1,45E-10;-2,86E-10;-2,35E-10;-2,21E-10;4,32E-08;2,65E-09;2,05E-07;6,05E-09;6,50E-08;6,32E-09;2,15E-08;1,84E-09;6,80E-09;5,93E-10;3,79E-09;2,32E-10;-1,86E-10;-2,17E-10;-1,47E-10;6,78E-09;2,75E-06;1,93E-08;2,49E-09;6,30E-10;1,95E-08;1,82E-09;5,73E-11;-1,54E-10;1,92E-10;-7,42E-12;-8,48E-11;3,41E-10;1,24E-07;4,88E-09;3,93E-10;4,11E-09;7,26E-07;8,60E-09;2,91E-09;4,14E-10;2,12E-12;1,07E-10;-1,37E-10;-2,15E-10;-9,54E-11;-1,61E-10;1,03E-10;-1,64E-10;-1,45E-10;-1,38E-10;-9,44E-11;-7,42E-11;-3,71E-11;-8,59E-11;-1,51E-10;-1,73E-10;-2,70E-10;-5,30E-11;;;;;1,14E-09;1,00E-08;1,19E-09;-1,63E-10;-1,48E-10;-7,64E-11;-1,50E-10;-1,45E-10;-2,86E-10;-2,35E-10;-2,21E-10;4,32E-08;2,65E-09;2,05E-07;6,05E-09;6,50E-08;6,32E-09;2,15E-08;1,84E-09;6,80E-09;5,93E-10;3,79E-09;2,32E-10;-1,86E-10;-2,17E-10;-1,47E-10;6,78E-09;2,75E-06;1,93E-08;2,49E-09;6,30E-10;1,95E-08;1,82E-09;5,73E-11;-1,54E-10;1,92E-10;-7,42E-12;-8,48E-11;3,41E-10;1,24E-07;4,88E-09;3,93E-10;4,11E-09;7,26E-07;8,60E-09;2,91E-09;4,14E-10;2,12E-12;1,07E-10;-1,37E-10;-2,15E-10;-9,54E-11;-1,61E-10;1,03E-10;-1,64E-10;-1,45E-10;-1,38E-10;-9,44E-11;-7,42E-11;-3,71E-11;-8,59E-11;-1,51E-10;-1,73E-10;-2,70E-10;-5,30E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;1,10E-09;9,56E-09;9,11E-10;-2,01E-10;-1,11E-10;-1,68E-10;-2,39E-10;-1,11E-10;-2,40E-10;-2,55E-10;-1,48E-10;4,33E-08;2,65E-09;2,02E-07;5,09E-09;6,48E-08;6,23E-09;2,13E-08;2,01E-09;6,99E-09;7,70E-10;3,91E-09;3,18E-10;-7,95E-11;-1,61E-10;-8,48E-11;7,31E-09;2,73E-06;1,91E-08;2,87E-09;4,48E-10;1,88E-08;1,99E-09;-8,48E-11;-1,27E-11;1,61E-10;-9,54E-11;-1,35E-10;3,96E-10;1,18E-07;4,59E-09;3,21E-10;4,24E-09;7,39E-07;8,71E-09;2,85E-09;5,11E-10;9,76E-11;-1,33E-10;-1,91E-11;-1,18E-10;-1,01E-10;-1,89E-10;-2,11E-10;-1,15E-10;4,98E-11;-9,12E-11;-1,01E-10;-1,79E-10;-1,87E-10;-1,46E-10;-1,85E-10;-1,93E-10;-1,80E-10;-1,30E-10;;;;;1,10E-09;9,56E-09;9,11E-10;-2,01E-10;-1,11E-10;-1,68E-10;-2,39E-10;-1,11E-10;-2,40E-10;-2,55E-10;-1,48E-10;4,33E-08;2,65E-09;2,02E-07;5,09E-09;6,48E-08;6,23E-09;2,13E-08;2,01E-09;6,99E-09;7,70E-10;3,91E-09;3,18E-10;-7,95E-11;-1,61E-10;-8,48E-11;7,31E-09;2,73E-06;1,91E-08;2,87E-09;4,48E-10;1,88E-08;1,99E-09;-8,48E-11;-1,27E-11;1,61E-10;-9,54E-11;-1,35E-10;3,96E-10;1,18E-07;4,59E-09;3,21E-10;4,24E-09;7,39E-07;8,71E-09;2,85E-09;5,11E-10;9,76E-11;-1,33E-10;-1,91E-11;-1,18E-10;-1,01E-10;-1,89E-10;-2,11E-10;-1,15E-10;4,98E-11;-9,12E-11;-1,01E-10;-1,79E-10;-1,87E-10;-1,46E-10;-1,85E-10;-1,93E-10;-1,80E-10;-1,30E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;1,56E-09;1,01E-08;9,99E-10;5,73E-11;-4,67E-11;3,82E-11;9,65E-11;-6,79E-11;-6,89E-11;-1,45E-10;-5,73E-11;4,48E-08;3,01E-09;2,04E-07;5,58E-09;6,65E-08;6,30E-09;2,12E-08;1,94E-09;6,55E-09;7,82E-10;3,81E-09;5,39E-10;5,73E-11;-1,59E-11;1,16E-10;6,76E-09;2,76E-06;1,93E-08;2,72E-09;7,96E-10;1,73E-08;1,80E-09;1,48E-10;-2,23E-11;3,70E-10;9,44E-11;2,97E-11;5,42E-10;1,09E-07;4,75E-09;2,38E-10;4,16E-09;7,49E-07;8,81E-09;3,08E-09;8,31E-10;1,54E-10;2,28E-10;4,56E-11;-7,10E-11;-6,36E-12;-6,15E-11;3,71E-11;-1,99E-10;-9,97E-11;5,30E-12;-2,05E-10;-1,75E-10;-4,24E-11;-1,38E-11;-1,69E-10;-3,18E-11;-9,12E-11;2,76E-11;;;;;1,56E-09;1,01E-08;9,99E-10;5,73E-11;-4,67E-11;3,82E-11;9,65E-11;-6,79E-11;-6,89E-11;-1,45E-10;-5,73E-11;4,48E-08;3,01E-09;2,04E-07;5,58E-09;6,65E-08;6,30E-09;2,12E-08;1,94E-09;6,55E-09;7,82E-10;3,81E-09;5,39E-10;5,73E-11;-1,59E-11;1,16E-10;6,76E-09;2,76E-06;1,93E-08;2,72E-09;7,96E-10;1,73E-08;1,80E-09;1,48E-10;-2,23E-11;3,70E-10;9,44E-11;2,97E-11;5,42E-10;1,09E-07;4,75E-09;2,38E-10;4,16E-09;7,49E-07;8,81E-09;3,08E-09;8,31E-10;1,54E-10;2,28E-10;4,56E-11;-7,10E-11;-6,36E-12;-6,15E-11;3,71E-11;-1,99E-10;-9,97E-11;5,30E-12;-2,05E-10;-1,75E-10;-4,24E-11;-1,38E-11;-1,69E-10;-3,18E-11;-9,12E-11;2,76E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;1,20E-09;9,63E-09;9,82E-10;-1,06E-10;-1,18E-10;-2,31E-10;-2,87E-10;-1,48E-10;-1,41E-10;-2,42E-10;-9,86E-11;4,43E-08;3,20E-09;2,04E-07;5,52E-09;6,64E-08;6,28E-09;2,14E-08;1,76E-09;5,96E-09;8,19E-10;3,86E-09;3,52E-10;-1,29E-10;-3,82E-11;3,18E-11;6,48E-09;2,76E-06;1,93E-08;2,44E-09;6,11E-10;1,67E-08;1,59E-09;7,32E-11;-1,94E-10;1,74E-10;-4,98E-11;-2,51E-10;3,37E-10;1,05E-07;4,64E-09;1,41E-10;4,44E-09;7,40E-07;8,56E-09;2,56E-09;5,17E-10;-2,12E-12;-9,86E-11;-7,32E-11;-8,48E-11;-2,47E-10;-1,78E-10;-6,04E-11;1,38E-11;6,68E-11;-1,83E-10;-1,60E-10;-1,13E-10;-1,60E-10;-2,24E-10;-8,59E-11;-1,60E-10;-2,25E-10;-1,23E-10;;;;;1,20E-09;9,63E-09;9,82E-10;-1,06E-10;-1,18E-10;-2,31E-10;-2,87E-10;-1,48E-10;-1,41E-10;-2,42E-10;-9,86E-11;4,43E-08;3,20E-09;2,04E-07;5,52E-09;6,64E-08;6,28E-09;2,14E-08;1,76E-09;5,96E-09;8,19E-10;3,86E-09;3,52E-10;-1,29E-10;-3,82E-11;3,18E-11;6,48E-09;2,76E-06;1,93E-08;2,44E-09;6,11E-10;1,67E-08;1,59E-09;7,32E-11;-1,94E-10;1,74E-10;-4,98E-11;-2,51E-10;3,37E-10;1,05E-07;4,64E-09;1,41E-10;4,44E-09;7,40E-07;8,56E-09;2,56E-09;5,17E-10;-2,12E-12;-9,86E-11;-7,32E-11;-8,48E-11;-2,47E-10;-1,78E-10;-6,04E-11;1,38E-11;6,68E-11;-1,83E-10;-1,60E-10;-1,13E-10;-1,60E-10;-2,24E-10;-8,59E-11;-1,60E-10;-2,25E-10;-1,23E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3,64E-09;3,35E-08;2,70E-09;2,88E-10;3,58E-10;7,10E-11;4,24E-12;2,44E-11;2,67E-10;1,11E-10;-6,89E-11;4,94E-10;1,45E-10;3,06E-10;2,93E-10;5,38E-09;3,95E-08;1,56E-07;4,86E-09;6,08E-10;3,37E-10;1,17E-11;1,63E-10;1,17E-11;5,30E-11;-4,24E-11;8,59E-11;3,82E-09;5,25E-10;3,67E-10;1,42E-10;6,86E-09;9,61E-10;2,21E-10;1,09E-10;1,23E-10;2,86E-10;1,83E-10;4,45E-11;9,54E-11;8,27E-11;1,22E-10;1,41E-10;5,59E-09;7,95E-10;3,18E-12;8,80E-11;-7,95E-11;-6,68E-11;2,86E-11;1,45E-10;1,66E-10;1,28E-10;-5,20E-11;7,21E-11;1,59E-11;5,51E-11;2,68E-10;5,83E-11;-7,42E-12;1,35E-10;2,44E-11;1,33E-10;1,29E-10;1,73E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
